Store,Report Date,End of Day Deposit,Actual Deposit,Deposit Over/(Short),Date Deposit Made,End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/(From),Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Report Month,Email,Email 2,Email 3,Email 4,Email 5,Email 6,Email_Store,Month Number,ZOHO_EMAIL_1,ZOHO_EMAIL_2,NUMBER
CA068,13-Aug-18,1016.44,1016.44,14-Aug-18,0,182,0,-182,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,14-Aug-18,800.76,800.76,15-Aug-18,0,342,0,-342,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,16-Aug-18,174.93,174.93,17-Aug-18,0,720,0,-720,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,18-Aug-18,848.96,848.96,20-Aug-18,0,302,0,-302,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,19-Aug-18,1123.92,1123.92,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,20-Aug-18,973.09,973.09,21-Aug-18,0,55,0,-55,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,21-Aug-18,1406.12,1406.12,22-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,23-Aug-18,653.38,653.38,24-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,24-Aug-18,920.28,920.28,27-Aug-18,0,857,0,-857,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,25-Aug-18,513.71,513.71,27-Aug-18,0,350,0,-350,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,26-Aug-18,3010.21,3010.21,27-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,27-Aug-18,766.98,766.98,28-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,28-Aug-18,343.86,343.86,29-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,29-Aug-18,196.5,196.5,30-Aug-18,0,171,0,-171,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA068,30-Aug-18,418,418,31-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca050@fiestainsurance.com,fiestaca066@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,1-Aug-18,591.7,591.7,2-Aug-18,0,275,0,-275,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,2-Aug-18,1485.3,1485.3,3-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,4-Aug-18,387.1,387.1,6-Aug-18,0,175,0,-175,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,6-Aug-18,3001.76,3001.76,7-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,7-Aug-18,1224.58,1224.58,8-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,8-Aug-18,682.61,682.61,9-Aug-18,0,430,0,-430,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,9-Aug-18,556.51,556.51,10-Aug-18,0,260,0,-260,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,10-Aug-18,2746.19,2746.19,13-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,11-Aug-18,751.85,751.85,13-Aug-18,0,195,0,-195,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,13-Aug-18,1374.8,1374.8,14-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,16-Aug-18,454.73,454.73,17-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,17-Aug-18,834.13,834.13,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,18-Aug-18,906.13,906.13,20-Aug-18,0,1855,0,-1855,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,20-Aug-18,2245.87,2245.87,21-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,21-Aug-18,1148.26,1148.26,22-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,22-Aug-18,1051.71,1051.71,23-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,23-Aug-18,716.7,716.7,24-Aug-18,0,75,0,-75,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,24-Aug-18,3312.85,3312.85,27-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,25-Aug-18,822.74,822.74,27-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,27-Aug-18,1496.12,1496.12,28-Aug-18,0,380,0,-380,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,28-Aug-18,849.01,849.01,29-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,29-Aug-18,686.67,686.67,30-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA069,30-Aug-18,694.91,694.91,31-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca031@fiestainsurance.com,fiestaca031@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,2-Aug-18,370.85,370.85,3-Aug-18,0,151.94,0,-151.94,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,3-Aug-18,402.76,402.76,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,4-Aug-18,153.18,153.18,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,6-Aug-18,252.31,252.31,7-Aug-18,0,460,0,-460,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,7-Aug-18,328.57,328.57,8-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,8-Aug-18,842.04,842.04,9-Aug-18,0,110,0,-110,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,9-Aug-18,106.88,106.88,10-Aug-18,0,250,0,-250,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,10-Aug-18,500.73,500.73,13-Aug-18,0,155,0,-155,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,11-Aug-18,132.4,132.4,13-Aug-18,0,360,0,-360,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,13-Aug-18,622.77,622.77,14-Aug-18,0,371.26,0,-371.26,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,15-Aug-18,398.7,398.7,16-Aug-18,0,351.38,0,-351.38,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,16-Aug-18,406.66,406.66,17-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,17-Aug-18,462.04,462.04,20-Aug-18,0,260,0,-260,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,18-Aug-18,662.91,662.91,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,20-Aug-18,454.88,454.88,21-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,23-Aug-18,376.3,376.3,24-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,25-Aug-18,218.02,218.02,27-Aug-18,0,788.9,0,-788.9,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,27-Aug-18,562.37,562.37,28-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,28-Aug-18,217.39,217.39,29-Aug-18,0,360,0,-360,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,30-Aug-18,606.54,606.54,31-Aug-18,0,60,0,-60,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA070,31-Aug-18,124.48,124.48,4-Sep-18,0,423.69,0,-423.69,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,2-Aug-18,256.07,256.07,3-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,3-Aug-18,124.46,124.46,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,4-Aug-18,229.59,229.59,6-Aug-18,0,1129.74,0,-1129.74,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,6-Aug-18,216.27,216.27,7-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,7-Aug-18,138.34,138.34,8-Aug-18,0,235,0,-235,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,9-Aug-18,138.15,138.15,10-Aug-18,0,185,0,-185,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,10-Aug-18,579.03,579.03,13-Aug-18,0,243.63,0,-243.63,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,11-Aug-18,418.57,418.57,13-Aug-18,0,259.4,0,-259.4,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,14-Aug-18,128.51,128.51,15-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,15-Aug-18,289.13,289.13,16-Aug-18,0,279.26,0,-279.26,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,17-Aug-18,417.46,417.46,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,18-Aug-18,188.11,188.11,20-Aug-18,0,194.31,0,-194.31,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,20-Aug-18,83.42,83.42,21-Aug-18,0,205,0,-205,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,21-Aug-18,775.57,775.57,22-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,22-Aug-18,205.06,205.06,23-Aug-18,0,357.85,0,-357.85,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,24-Aug-18,227.18,227.18,27-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,25-Aug-18,534.68,534.68,27-Aug-18,0,426,0,-426,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,27-Aug-18,711.4,711.4,28-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,28-Aug-18,175.22,175.22,29-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,29-Aug-18,152.12,152.12,30-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA071,31-Aug-18,76.57,76.57,4-Sep-18,0,362.95,0,-362.95,0,0,0,0,0,0,0,,August,8,fiestaca014@fiestainsurance.com,fiestaca014@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA072,1-Aug-18,582.3,582.3,2-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca072@fiestainsurance.com,fiestaca072@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA072,2-Aug-18,783.26,783.26,3-Aug-18,0,322.12,0,-322.12,0,0,0,0,0,0,0,,August,8,fiestaca072@fiestainsurance.com,fiestaca072@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA072,3-Aug-18,1023.87,1023.87,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca072@fiestainsurance.com,fiestaca072@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA072,4-Aug-18,861.17,861.17,6-Aug-18,0,324.2,0,-324.2,0,0,0,0,0,0,0,,August,8,fiestaca072@fiestainsurance.com,fiestaca072@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA072,6-Aug-18,1958.66,1958.66,7-Aug-18,0,1427.8,0,-1427.8,0,0,0,0,0,0,0,,August,8,fiestaca072@fiestainsurance.com,fiestaca072@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA072,7-Aug-18,1491.86,1491.86,8-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca072@fiestainsurance.com,fiestaca072@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
